#LIT 🔥🔥
kris is so cooooooool! I like to hear his voice😍
i'm getting high on this song
Love this song💞💞love kris wu forever😘😘
He is a dreamer.❤❤
MY MAN DID THAT
dang! a collaboration i've been waiting for! :) ♥
I am here before this blows up
Uhm why is y’all sleeping on this shit
I need the lyricman now
It's a bop.
it's really cool man
This song is so lit! So glad Kris is doing well!
Just amazing song 😍 I loved 😍😍
"god, i love yifan but part of me hopes he doesnt change his natural self, smoking joints surrounded by barely dressed girls was never his image. Love this song tho, \n\n\n~"
this song is very great
I LOVE THIS MV！
This is what Kris always wanted to be and this is the kind of music he wanted to do ❤ im proud of him and im digging it
"Pretty good,kris wu deserves the best."
Kris u dropping a bomb
baby u deserve all the awards ya ya ya 🔥✨
I think Kris should ask Suga to be his tutor~ lack of rapping skill!
r u guys serious？ this is trash！
Suho be under the sheets cryin cause his baby gone and be on top😂
Kris is cool and handsome is perfect
This is so fucking lit
kris im so proud of u bby
"https://youtu.be/nFJKMEVqUJg this mashup is litttttt, if this collaborate really happened ,the world will explode"
LYRICS ON MY CHANNEL :D
Kris wu is so cool!!!
"finally, my boy grows up"
DYING TO SEE THE MV OMG
all goes on Travis，travis saved this song
EXO L pls get out of here
You are the best
Accounting on the youtube to see you KW ❤️❤️
you deserve the best
you rare really a brave and cool man
"Can't stop!BTW,the mv will be released in an hour and a half!"
kris wu <3 this is so LIT
"the amount of good comment is crazy, this is literally a piece a garbage"
Something of him that i can catch on for a very long time
wow
😗😘😍😙😚❤💋
❤❤❤kris wu
Kris Wu
hii
This is so DAMN GOOOOOOOOOD
DADDY 💓
love Kriz
perfect😍
❤
Kris Mothefucking Wu
😘😘😘👏🏿👏🏿👍🏻😻😻😻😻
it's lit
66666
pleasant to hear
My bae😲❤️❤️❤️❤️❤️❤️
666
this shit lit
proud of you
so cool
Proud of you
yeah yeah  yeah yeah～
Travis save this song tbh
Aaaaaa😳😳😳😳😳😳😳😳wowwwwwww super hit song 🎶 💚✌😇
cool
Good song
👍👍👍
Just wow 😍💕😎
PROUD OF CHINESE
KRISSSS! EJSISEBWIAKADJSHWQOHDOSNSSGSIJAVWISIDBSKAIWJADYZOAPAKDUCCHNX 😭❤❤❤👏
I stan
666
KRIS WU FUCK IT UP 😤👌🏼
mi peluca is gone
https://youtu.be/WJq2drq17Q8
👍🏼👍🏼👍🏼👍🏼
leaked travis scott ft. miguel 🔥🔥🔥 https://www.youtube.com/watch?v=YF1p3FO0ESA&t=8s
Kris Wu!
WOOOOOOW SLAY KRIS SLAY
666666
cool
😍😍😍
💥
coooooool ！！！ i love it
cool
nice! nice!
Cool
Krissss 😘😘😘😘
Kris wu \ngood
Yep.he is so cool
👍
kris wu is amazing!
Cool
cool😊
😍😍
Overrated
Kris betray exo and go to china not korea I'm really mad and really jealous because I'm korean
WOOT EXO-L WHERE YOU AT
