East or West Charlie is the best
The video is me when my favourite Jam plays in the radio
Right click on the video. click loop
This song lyrics in my channel :)
Charlie is the new bruno mars. LEGEND.❤❤❤❤
It's on repeat mode
Who's addicted towards this song or is it just me ?
Who is watching before 50 million!>?
Who's here before 100M 💕💕 love you charlie :*
This is the perfect song for me
I want to laugh
It's like Indian dance😂
I love this song SO MUCH!!!
it its a soo cool
this is actually a perfectly accurate visual representation of me drunk
Really u are too good.. Amazing.. 😄😄😄☺️😊
"Attention and now THIS?? your music so elegant to listen, keep it up mate... 🤔😃"
How long will your bhangra be?\nCharlie : 3 mins 29 secs.
There's nothing to watch except charlie....
Charlie: How long has this been going on?\nMe: 100 years
this is exactly how i dance to most songs... :P
"[Intro]\nAlright\nOoh, yeah\n\n[Verse 1]\nI'll admit, I was wrong, what else can I say, girl?\nCan't you blame my head and not my heart?\nI was drunk, I was gone, that don't make it right, but\nPromise there were no feelings involved, mmh\n\n[Pre-Chorus]\nShe said, Boy, tell me honestly\nWas it real or just for show?, yeah\nShe said, Save your apologies\nBaby, I just gotta know\n\n[Chorus]\nHow long has this been goin' on?\nYou've been creepin' 'round on me\nWhile you're callin' me baby\nHow long has this been goin' on?\nYou've been actin' so shady\nI've been feelin' it lately, baby\n\n[Post-Chorus]\nOoo-oh (yeah)\nOoo-oh (encore)\nOooh-ooh-oh\n \n\n[Verse 2]\nI'll admit, it's my fault, but you gotta believe me\nWhen I say it only happened once, mmm\nI try, and I try, but you'll never see that\nYou're the only one I wanna love, oh, yeah\n\n[Pre-Chorus]\nShe said Boy, tell me honestly\nWas it real or just for show?, yeah\nShe said, Save your apologies\nBaby, I just gotta know\n\n[Chorus]\nHow long has this been goin' on?\nYou've been creepin' 'round on me\nWhile you're callin' me baby\nHow long has this been goin' on?\nYou've been actin' so shady\nI've been feelin' it lately, baby\n\n[Post-Chorus]\nOoo-oh (yeah)\nOoo-oh (encore)\nOooh-ooh-oh\nHow long has this been goin' on, baby?\nOoo-oh (yeah)\nOoo-oh, you gotta go tell me now\nOooh-ooh-oh\n \n\n[Pre-Chorus]\nShe said, Boy, tell me honestly\nWas it real or just for show?, yeah\nShe said, Save your apologies\nBaby, I just gotta know\n\n[Chorus]\nHow long has this been goin' on?\nAnd you' been creepin' 'round on me\nWhile you're callin' me baby\nHow long has this been goin' on?\nYou've been actin' so shady\nI've been feelin' it lately, baby\n\n[Post-Chorus]\n(Ooo-oh, yeah)\nHow long has this been goin' on?\n(Ooh, encore)\nYou've been creepin' 'round on me\n(Oooh-ooh-oh)\nHow long has it been goin' on, baby? Oh\n(Ooo-oh)\nHow long has this been goin' on?\n(Ooh, encore)\n(You gotta go tell me now)\n(Oooh-ooh-oh)\nYou've been actin' so shady\nI've been feelin' it lately, baby"
you're too good at dancing didn't ei
who's watching b4 50 million
"GOSH!!! CHARLIE PUTH I HATE YOU!!! 😭😭😭 You make me falling in love on you!!! Waaahhh!!! This can't be!!!! Stop it Charlie!!!! 😭😭😭😁😁😁\n\nAnyway, I do really love his voice!!! 😍😍😍"
Who else loves that it was basically him Toby Maguire'ing through an empty city
"Charlie bby you okay? You look hella hot that you might burn yourself baby, be careful!"
The dance moves are a little...underwhelming? Or is the hoppity stuff suppose to symbolize something
I don't know why i like this song
He's basically a jerk in this video. And that nerdy dance. Make me love him even more. Lol
i love the dancing move that was so natural..
This boy has a fucking gift for killer bass lines
"Great tune, but didn't think the dancing suited Charlie😂😂"
That music dude....That chilling music
#MichaelJackson
woooow loveit 😍😍😍💜💚💙
Wooww 👏👏
"good,........"
1:53 👍👍
Before 10 million ??
https://youtu.be/CpIGEkhNglA ...animated how long song Charlie puth
First 8 million
Perfepct
imagining jungkook cover this😱😱
Before 1 billion lmao 💁🏻
Charlie diisini keknya pura2 ekting mabok deh :v #indonesianhumanberkata
Dope
<3
😀😀
nice on. Charlie puth
1 BILIAON
wow
What long?? Plaese respones@
1.25x speed song gets better......
Love the dance😂😂😂😂 ... gravity defying
He dances like Mr.Bean Lol ❤️
Damn
"Goodness, I love u."
dep trai wa ank ojjjjj <3
This Song 1 billion Sure.
Ridiculous 😱\nAwesome😵\nUnique😎\n\n\n\n\n\n\n\nCharlie puth😊😁😂😄😅😱😵😨😍😍😘😎
Heyyyyy...\nCharlie Dance..😁😁
find Charlie even cuter now
From 2nd listening .....❤
I love chuuu
oh God. Charlie really cant dance.
WOWWWWWWW
Aaahhh I love charlie puth ❤️
luv luv luv luv luv luv.....😘😘😘😍😍😍
Best Song Of Charlie Puth
Go Charlie!
:3
😍😍😍😘😘😘
good music charlie
Youre best
#Dance moves is #Sick bro...
Duet with jungkook 🙌
Charlie = cavs fans right now 😂
OMG he is so effing cute 😂😭😭♥️♥️♥️
2.32 is it selena?
super 😆😆😆😆😆😆😆
Who's watching after 5 million
who is here before 10m
His smile is everything 💘👑
2:27 Charlie s face imperission is like mine when my parents use to check my result. Lol
How Charlish this song is!
who is here before 10 million give it a like because this song is gonna how long I don't know
*One thing that i have cleared is that....\nCHARLIE don't know DANCING*
Oh wow i like that song 😘😍
hit a like if you don't like Justin biber
I am addicted to this. . .plz save me. . . Until this is going on
I'm addicted to this song~~
I don't know he likes dance 😊\nSoo smooth dance 😁 Am just me feel it ???
He is so hot...
In his own world...swag
Yes trending hit until 100 million views
Wow...💓💓💓
JUNGKOOK gonna love this song! *Charlie Puss*
#46 Trending in Australia <3
Is it just me or does the woman in the painting look like Selena Gomez?
